timestamp,sentiment
2020-07-27 12:00:00+00:00,0.370015394117218
2020-07-27 16:00:00+00:00,0.370015394117218
2020-07-28 12:00:00+00:00,0.370015394117218
2020-07-28 16:00:00+00:00,0.370015394117218
2020-07-29 12:00:00+00:00,0.370015394117218
2020-07-29 16:00:00+00:00,0.370015394117218
2020-07-30 12:00:00+00:00,0.370015394117218
2020-07-30 16:00:00+00:00,0.370015394117218
2020-07-31 12:00:00+00:00,0.370015394117218
2020-07-31 16:00:00+00:00,0.370015394117218
2020-08-03 12:00:00+00:00,0.370015394117218
2020-08-03 16:00:00+00:00,0.370015394117218
2020-08-04 12:00:00+00:00,0.370015394117218
2020-08-04 16:00:00+00:00,0.370015394117218
2020-08-05 12:00:00+00:00,0.370015394117218
2020-08-05 16:00:00+00:00,0.370015394117218
2020-08-06 12:00:00+00:00,0.370015394117218
2020-08-06 16:00:00+00:00,0.370015394117218
2020-08-07 12:00:00+00:00,0.370015394117218
2020-08-07 16:00:00+00:00,0.370015394117218
2020-08-10 12:00:00+00:00,0.370015394117218
2020-08-10 16:00:00+00:00,0.370015394117218
2020-08-11 12:00:00+00:00,0.370015394117218
2020-08-11 16:00:00+00:00,0.370015394117218
2020-08-12 12:00:00+00:00,0.370015394117218
2020-08-12 16:00:00+00:00,0.370015394117218
2020-08-12 20:00:00+00:00,0.370015394117218
2020-08-13 12:00:00+00:00,0.370015394117218
2020-08-13 16:00:00+00:00,0.370015394117218
2020-08-14 12:00:00+00:00,0.370015394117218
2020-08-14 16:00:00+00:00,0.370015394117218
2020-08-17 12:00:00+00:00,0.370015394117218
2020-08-17 16:00:00+00:00,0.370015394117218
2020-08-17 20:00:00+00:00,0.370015394117218
2020-08-18 12:00:00+00:00,0.370015394117218
2020-08-18 16:00:00+00:00,0.370015394117218
2020-08-19 12:00:00+00:00,0.370015394117218
2020-08-19 16:00:00+00:00,0.370015394117218
2020-08-20 12:00:00+00:00,0.370015394117218
2020-08-20 16:00:00+00:00,0.370015394117218
2020-08-20 20:00:00+00:00,0.370015394117218
2020-08-21 12:00:00+00:00,0.370015394117218
2020-08-21 16:00:00+00:00,0.370015394117218
2020-08-24 12:00:00+00:00,0.370015394117218
2020-08-24 16:00:00+00:00,0.370015394117218
2020-08-25 12:00:00+00:00,0.370015394117218
2020-08-25 16:00:00+00:00,0.370015394117218
2020-08-26 12:00:00+00:00,0.370015394117218
2020-08-26 16:00:00+00:00,0.370015394117218
2020-08-27 12:00:00+00:00,0.370015394117218
2020-08-27 16:00:00+00:00,0.370015394117218
2020-08-28 12:00:00+00:00,0.370015394117218
2020-08-28 16:00:00+00:00,0.370015394117218
2020-08-31 12:00:00+00:00,0.370015394117218
2020-08-31 16:00:00+00:00,0.370015394117218
2020-09-01 12:00:00+00:00,0.370015394117218
2020-09-01 16:00:00+00:00,0.370015394117218
2020-09-01 20:00:00+00:00,0.370015394117218
2020-09-02 12:00:00+00:00,0.370015394117218
2020-09-02 16:00:00+00:00,0.370015394117218
2020-09-02 20:00:00+00:00,0.370015394117218
2020-09-03 12:00:00+00:00,0.370015394117218
2020-09-03 16:00:00+00:00,0.370015394117218
2020-09-04 12:00:00+00:00,0.370015394117218
2020-09-04 16:00:00+00:00,0.370015394117218
2020-09-04 20:00:00+00:00,0.370015394117218
2020-09-08 12:00:00+00:00,0.370015394117218
2020-09-08 16:00:00+00:00,0.370015394117218
2020-09-09 12:00:00+00:00,0.370015394117218
2020-09-09 16:00:00+00:00,0.370015394117218
2020-09-10 12:00:00+00:00,0.370015394117218
2020-09-10 16:00:00+00:00,0.370015394117218
2020-09-11 12:00:00+00:00,0.370015394117218
2020-09-11 16:00:00+00:00,0.370015394117218
2020-09-14 12:00:00+00:00,0.370015394117218
2020-09-14 16:00:00+00:00,0.370015394117218
2020-09-15 12:00:00+00:00,0.370015394117218
2020-09-15 16:00:00+00:00,0.370015394117218
2020-09-16 12:00:00+00:00,0.370015394117218
2020-09-16 16:00:00+00:00,0.370015394117218
2020-09-17 12:00:00+00:00,0.370015394117218
2020-09-17 16:00:00+00:00,0.370015394117218
2020-09-18 12:00:00+00:00,0.370015394117218
2020-09-18 16:00:00+00:00,0.370015394117218
2020-09-21 12:00:00+00:00,0.370015394117218
2020-09-21 16:00:00+00:00,0.370015394117218
2020-09-22 12:00:00+00:00,0.370015394117218
2020-09-22 16:00:00+00:00,0.370015394117218
2020-09-23 12:00:00+00:00,0.370015394117218
2020-09-23 16:00:00+00:00,0.370015394117218
2020-09-24 12:00:00+00:00,0.370015394117218
2020-09-24 16:00:00+00:00,0.370015394117218
2020-09-25 12:00:00+00:00,0.370015394117218
2020-09-25 16:00:00+00:00,0.370015394117218
2020-09-25 20:00:00+00:00,0.370015394117218
2020-09-28 12:00:00+00:00,0.370015394117218
2020-09-28 16:00:00+00:00,0.370015394117218
2020-09-29 12:00:00+00:00,0.370015394117218
2020-09-29 16:00:00+00:00,0.370015394117218
2020-09-30 12:00:00+00:00,0.370015394117218
2020-09-30 16:00:00+00:00,0.370015394117218
2020-10-01 12:00:00+00:00,0.370015394117218
2020-10-01 16:00:00+00:00,0.370015394117218
2020-10-01 20:00:00+00:00,0.370015394117218
2020-10-02 12:00:00+00:00,0.370015394117218
2020-10-02 16:00:00+00:00,0.370015394117218
2020-10-05 12:00:00+00:00,0.370015394117218
2020-10-05 16:00:00+00:00,0.370015394117218
2020-10-06 12:00:00+00:00,0.370015394117218
2020-10-06 16:00:00+00:00,0.370015394117218
2020-10-07 12:00:00+00:00,0.370015394117218
2020-10-07 16:00:00+00:00,0.370015394117218
2020-10-08 12:00:00+00:00,0.370015394117218
2020-10-08 16:00:00+00:00,0.370015394117218
2020-10-09 12:00:00+00:00,-0.004604280562489
2020-10-09 16:00:00+00:00,-0.004604280562489
2020-10-12 12:00:00+00:00,0.999367931246525
2020-10-12 16:00:00+00:00,0.999367931246525
2020-10-13 12:00:00+00:00,0.999377490210463
2020-10-13 16:00:00+00:00,0.999377490210463
2020-10-14 12:00:00+00:00,0.968087984248996
2020-10-14 16:00:00+00:00,0.968087984248996
2020-10-15 12:00:00+00:00,0.031083832713193
2020-10-15 16:00:00+00:00,0.031083832713193
2020-10-16 12:00:00+00:00,0.681615248322487
2020-10-16 16:00:00+00:00,0.681615248322487
2020-10-19 12:00:00+00:00,-0.694472418166697
2020-10-19 16:00:00+00:00,-0.694472418166697
2020-10-20 12:00:00+00:00,0.080615315499017
2020-10-20 16:00:00+00:00,0.080615315499017
2020-10-21 12:00:00+00:00,0.990960388444364
2020-10-21 16:00:00+00:00,0.990960388444364
2020-10-21 20:00:00+00:00,0.990960388444364
2020-10-22 12:00:00+00:00,0.998929974302882
2020-10-22 16:00:00+00:00,0.998929974302882
2020-10-23 12:00:00+00:00,-0.013678612187505
2020-10-23 16:00:00+00:00,-0.013678612187505
2020-10-26 12:00:00+00:00,0.999297775575542
2020-10-26 16:00:00+00:00,0.999297775575542
2020-10-27 12:00:00+00:00,0.999234924034681
2020-10-27 16:00:00+00:00,0.999234924034681
2020-10-28 12:00:00+00:00,0.000151226318849
2020-10-28 16:00:00+00:00,0.000151226318849
2020-10-29 12:00:00+00:00,-0.596160054672509
2020-10-29 16:00:00+00:00,-0.596160054672509
2020-10-30 12:00:00+00:00,0.712478597648442
2020-10-30 16:00:00+00:00,0.998782683775062
2020-11-02 12:00:00+00:00,0.002629353184602
2020-11-02 16:00:00+00:00,0.002629353184602
2020-11-02 20:00:00+00:00,0.002629353184602
2020-11-03 12:00:00+00:00,-0.000023609110940
2020-11-03 16:00:00+00:00,-0.000023609110940
2020-11-03 20:00:00+00:00,0.009288378976635
2020-11-04 12:00:00+00:00,-0.656507662497461
2020-11-04 16:00:00+00:00,-0.656507662497461
2020-11-04 20:00:00+00:00,0.063470015360508
2020-11-05 12:00:00+00:00,0.000251207704423
